time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,place,horizontalError,depthError,magError,magNst,tipo sismicidad
1997-10-11T06:08:21.950Z,-28.4827,-69.7977,15,4.5,mb,,,,0.93,us,usp00088vd,"82 km WNW of Coquimbo, Chile",,,,3,1
1997-10-04T07:46:12.360Z,-28.478,-71.333,15,4.2,md,,,,0.35,us,usp00088gm,"46 km W of Valparaíso, Chile",,,,,1
1997-10-03T05:28:57.530Z,-28.475,-70.084,30,4.1,md,,,,0.52,us,usp00088e8,"84 km WSW of Illapel, Chile",,,,,1
1997-10-02T19:35:11.930Z,-28.471,-71.245,10,4.1,md,,,,1.27,us,usp00088dp,"116 km W of Illapel, Chile",,,,,1
1997-10-02T05:44:38.130Z,-28.467,-71.505,33,4,md,,,,0.12,us,usp00088cv,"26 km WNW of La Ligua, Chile",,,,,1
1997-09-26T18:10:12.890Z,-28.4669,-71.3698,100,4.2,md,,,,0.49,us,usp000882q,"36 km ENE of Chicureo Abajo, Chile",,,,,0
1997-09-25T00:48:37.070Z,-28.4662,-71.261,10,4.2,md,,,,0.78,us,usp00087zc,"21 km W of Valparaíso, Chile",,,,,1
1997-09-24T22:06:56.460Z,-28.463,-70.853,53.7,4.9,mb,,,,0.97,us,usp00087z7,"37 km WSW of Illapel, Chile",,6.9,,7,1
1997-09-20T23:12:41.990Z,-28.457,-71.3,100,4.3,md,,,,0.84,us,usp00087sr,"2 km SSE of Cabrero, Chile",,,,,0
1997-09-20T12:26:32.010Z,-28.456,-71.267,38.5,4.7,md,,,,1.04,us,usp00087rz,"81 km W of Ovalle, Chile",,,,,1
1997-09-13T07:23:55.510Z,-28.451,-71.477,35,4.4,md,,,,0.47,us,usp00087g3,"69 km SW of Illapel, Chile",,,,,1
1997-09-07T20:10:44.680Z,-28.451,-70.907,33,4.6,mb,,,,0.8,us,usp0008790,"76 km S of Antofagasta, Chile",,,,1,1
1997-09-07T19:46:59.420Z,-28.449,-70.631,5,4.3,md,,,,0.66,us,usp000878w,"109 km WSW of Coquimbo, Chile",,,,,1
1997-09-05T20:57:27.650Z,-28.448,-69.633,33,5,mb,,,,0.82,us,usp000876a,"59 km SW of Vallenar, Chile",,,,24,1
1997-09-03T04:00:42.460Z,-28.446,-71.399,106.7,4.3,mb,,,,0.94,us,usp000872j,"40 km ESE of Puente Alto, Chile",,,,1,0
1997-09-02T10:53:48.010Z,-28.446,-70.445,72.1,4.6,mb,,,,0.9,us,usp000871h,"5 km W of Salamanca, Chile",,,,14,0
1997-09-02T02:41:39.090Z,-28.446,-70.027,62.9,4.8,mb,,,,1.15,us,usp0008719,"71 km N of La Serena, Chile",,,,5,0
1997-09-01T05:48:37.790Z,-28.444,-71.303,100,4.3,mb,,,,1.01,us,usp0008702,"43 km ESE of Teno, Chile",,,,1,0
1997-08-24T12:38:17.720Z,-28.4414,-71.4794,33,4.3,mb,,,,1.24,us,usp00086nh,"74 km SW of Coquimbo, Chile",,,,2,1
1997-08-22T13:12:26.610Z,-28.441,-70.46,10,4,md,,,,0.25,us,usp00086k6,"62 km NNW of Valparaíso, Chile",,,,,1
1997-08-21T01:42:41.470Z,-28.4402,-71.3249,70.6,4.2,mb,,,,1.17,us,usp00086hm,"77 km WSW of Arica, Chile",,12.9,,5,0
1997-08-20T22:28:54.100Z,-28.438,-71.325,92.5,4.7,mb,,,,0.86,us,usp00086he,"67 km NE of Vicuña, Chile",,,,4,0
1997-08-20T09:30:24.180Z,-28.434,-69.523,10,4.1,md,,,,0.27,us,usp00086gc,"63 km W of La Ligua, Chile",,,,,1
1997-08-18T12:24:26.200Z,-28.433,-70.441,33,5.7,mwc,,,,1.14,us,usp00086de,"64 km W of Coquimbo, Chile",,,,,1
1997-08-15T00:14:04.840Z,-28.432,-70.722,33,4.5,mb,,,,1.17,us,usp000867y,"44 km WNW of Vallenar, Chile",,,,2,1
1997-08-13T19:26:48.130Z,-28.428,-70.521,41,4.6,mb,,,,0.94,us,usp000866e,"48 km W of Vallenar, Chile",,,,10,1
1997-08-09T16:40:49.540Z,-28.421,-71.242,25.7,4.7,mb,,,,1.05,us,usp0008600,"62 km W of Ovalle, Chile",,,,9,1
1997-08-09T14:23:39.490Z,-28.419,-71.473,33,4.4,md,,,,0.84,us,usp00085zu,"58 km W of La Ligua, Chile",,,,,1
1997-08-06T22:50:12.180Z,-28.419,-70.67,33,5.6,mwc,,,,1.06,us,usp00085w5,"66 km W of Ovalle, Chile",,,,,1
1997-08-06T21:34:35.540Z,-28.41,-69.578,33,4.7,mb,,,,1.02,us,usp00085w3,"68 km W of Ovalle, Chile",,,,12,1
1997-08-06T08:46:45.400Z,-28.4089,-70.2727,33,4.5,mb,,,,1.13,us,usp00085vf,"77 km W of Ovalle, Chile",,,,2,1
1997-08-02T06:10:35.620Z,-28.408,-71.165,5,4.2,mb,,,,1.19,us,usp00085pt,"88 km W of Ovalle, Chile",,,,3,1
1997-07-29T13:46:15.190Z,-28.407,-70.161,33,4.4,mb,,,,1.26,us,usp00085hj,"56 km W of Ovalle, Chile",,,,1,1
1997-07-29T03:41:35.780Z,-28.403,-70.969,33,4.4,mb,,,,1.08,us,usp00085gu,"92 km W of Ovalle, Chile",,,,1,1
1997-07-29T00:31:20.760Z,-28.398,-70.591,33,5.2,mwc,,,,0.97,us,usp00085gm,"89 km W of Ovalle, Chile",,,,,1
1997-07-28T17:12:07.370Z,-28.39,-70.474,33,4.4,mb,,,,1.19,us,usp00085g0,"94 km W of Ovalle, Chile",,,,2,1
1997-07-27T21:58:25.530Z,-28.389,-71.296,33,4,mb,,,,1.45,us,usp00085ew,"14 km W of Coquimbo, Chile",,,,1,1
1997-07-27T14:31:15.390Z,-28.383,-71.345,77.7,4.5,mb,,,,1.29,us,usp00085ec,"62 km SW of Coquimbo, Chile",,15.7,,1,0
1997-07-27T06:35:07.340Z,-28.377,-71.487,33,4.9,mb,,,,1.11,us,usp00085dx,"78 km W of Ovalle, Chile",,,,21,1
1997-07-27T05:21:29.270Z,-28.373,-71.513,33,6.3,mwc,,,,1.24,us,usp00085dt,"64 km W of Ovalle, Chile",,,,,1
1997-07-26T11:11:57.400Z,-28.3714,-70.8426,33,4.8,mb,,,,1.1,us,usp00085cn,"78 km W of Ovalle, Chile",,,,19,1
1997-07-25T16:42:38.910Z,-28.37,-71.146,100,4.6,mb,,,,1.19,us,usp00085bg,"38 km ENE of Machalí, Chile",,,,1,0
1997-07-25T13:15:13.080Z,-28.3681,-71.6558,33,4.7,mb,,,,1.14,us,usp00085b9,"68 km SW of Coquimbo, Chile",,,,17,1
1997-07-25T08:14:15.250Z,-28.368,-71.203,33,4.4,mb,,,,1.49,us,usp00085b0,"54 km W of Ovalle, Chile",,,,4,1
1997-07-25T07:34:30.760Z,-28.3673,-70.7906,33,5.5,ms,,,,1.33,us,usp00085au,"73 km W of Ovalle, Chile",,,,44,1
1997-07-25T07:33:29.010Z,-28.366,-72.068,33,6.1,mwc,,,,1.31,us,usp00085at,"78 km W of Ovalle, Chile",,,,,1
1997-07-25T07:16:10.080Z,-28.3659,-70.2936,33,4.6,mb,,,,1.07,us,usp00085ap,"82 km W of Ovalle, Chile",,,,7,1
1997-07-25T06:47:02.670Z,-28.358,-69.697,33,6.2,mwb,,,,1.17,us,usp00085ak,"69 km WNW of Ovalle, Chile",,,,,1
1997-07-25T05:50:06.200Z,-28.354,-71.3333,33,4.4,mb,,,,1.08,us,usp00085aj,"75 km W of Ovalle, Chile",,,,4,1
1997-07-25T00:51:45.070Z,-28.354,-70.96,33,4.8,mb,,,,1.17,us,usp00085a7,"94 km W of Ovalle, Chile",,,,2,1
1997-07-24T19:54:39.630Z,-28.353,-71.287,33,5.7,mwc,,,,1.05,us,usp000859s,"78 km W of Ovalle, Chile",,,,,1
1997-07-24T06:27:44.100Z,-28.3457,-70.702,33,4.6,md,,,,1.15,us,usp0008593,"80 km W of Ovalle, Chile",,,,,1
1997-07-24T05:36:51.430Z,-28.338,-69.76,33,4.4,mb,,,,1.16,us,usp0008591,"83 km W of Ovalle, Chile",,,,1,1
1997-07-23T22:23:28.100Z,-28.336,-71.012,33,4.8,mb,,,,1.23,us,usp000858n,"77 km W of Ovalle, Chile",,,,3,1
1997-07-23T22:14:15.470Z,-28.335,-71.79,33,4.8,mb,,,,1.17,us,usp000858k,"70 km W of Ovalle, Chile",,,,7,1
1997-07-22T13:45:00.120Z,-28.328,-71.131,63.2,4.5,mb,,,,0.94,us,usp000856b,"25 km WSW of Illapel, Chile",,,,14,0
1997-07-22T10:01:56.180Z,-28.318,-71.093,33,4.2,mb,,,,0.84,us,usp000855y,"72 km WNW of Ovalle, Chile",,,,1,1
1997-07-22T07:16:37.450Z,-28.318,-70.824,33,4.4,md,,,,0.56,us,usp000855q,"78 km NW of La Serena, Chile",,,,,1
1997-07-22T05:29:25.870Z,-28.312,-70.699,33,4.4,md,,,,1.33,us,usp000855p,"112 km WSW of Coquimbo, Chile",,,,,1
1997-07-22T04:25:38.930Z,-28.3094,-71.1718,33,4.5,mb,,,,1.19,us,usp000855m,"58 km WSW of Coquimbo, Chile",,,,4,1
1997-07-22T03:32:55.010Z,-28.308,-70.184,33,4.3,mb,,,,1.24,us,usp000855j,"75 km SW of Coquimbo, Chile",,,,4,1
1997-07-22T02:09:31.770Z,-28.307,-70.841,33,5.4,mwc,,,,0.92,us,usp000855f,"64 km SW of Coquimbo, Chile",,,,,1
1997-07-21T23:19:39.350Z,-28.3045,-70.5367,33,6,mwb,,,,1.1,us,usp000855a,"69 km SW of Coquimbo, Chile",,,,,1
1997-07-21T17:54:17.110Z,-28.304,-71.129,33,5.5,mwc,,,,1.05,us,usp0008553,"Near the coast of Coquimbo, Chile",,,,,1
1997-07-19T12:22:57.310Z,-28.302,-71.206,26.4,5.9,mwc,,,,0.9,us,usp000851m,"80 km NNW of La Serena, Chile",,,,,1
1997-07-17T18:23:48.920Z,-28.302,-70.89,5,4.3,md,,,,0.72,us,usp00084zg,"56 km SW of Coquimbo, Chile",,,,,1
1997-07-17T02:33:11.980Z,-28.298,-69.55,10,4.1,md,,,,0.47,us,usp00084yr,"38 km WNW of La Ligua, Chile",,,,,1
1997-07-13T20:28:17.040Z,-28.2921,-71.261,33,4,mb,,,,0.5,us,usp00084u1,"92 km WSW of Ovalle, Chile",,,,2,1
1997-07-10T14:55:49.440Z,-28.284,-71.076,33,5.9,mwc,,,,1.12,us,usp00084np,"100 km SW of Tocopilla, Chile",,,,,1
1997-07-10T13:06:26.200Z,-28.281,-71.046,33,4.5,mb,,,,0.9,us,usp00084ne,"48 km W of Coquimbo, Chile",,,,10,1
1997-07-08T01:15:01.090Z,-28.28,-71.217,33,4.5,mb,,,,0.97,us,usp00084hm,"73 km WSW of Coquimbo, Chile",,,,12,1
1997-07-07T19:30:36.770Z,-28.279,-71,33,4.5,mb,,,,1.12,us,usp00084h7,"82 km W of Coquimbo, Chile",,,,6,1
1997-07-07T12:31:15.340Z,-28.2655,-70.708,26.8,4.5,mb,,,,0.95,us,usp00084gy,"79 km WSW of Coquimbo, Chile",,,,7,1
1997-07-06T23:15:20.490Z,-28.259,-69.658,33,5.8,mwc,,,,1,us,usp00084fx,"55 km WSW of Coquimbo, Chile",,,,,1
1997-07-06T18:47:33.510Z,-28.2545,-71.3445,33,4.5,mb,,,,1.05,us,usp00084fm,"56 km SW of Coquimbo, Chile",,,,6,1
1997-07-06T11:05:59.930Z,-28.2535,-71.5021,33,4.5,mb,,,,1,us,usp00084f6,"46 km W of Coquimbo, Chile",,,,7,1
1997-07-06T10:32:12.240Z,-28.251,-72.071,33,4.1,md,,,,0.96,us,usp00084f3,"103 km WSW of Coquimbo, Chile",,,,,1
1997-07-06T10:24:26.500Z,-28.248,-70.736,26.9,4.6,mb,,,,0.9,us,usp00084f2,"70 km WSW of Coquimbo, Chile",,,,2,1
1997-07-06T10:16:05.030Z,-28.2461,-71.2961,33,4.8,mb,,,,0.78,us,usp00084f0,"Near the coast of Coquimbo, Chile",,,,7,1
1997-07-06T09:54:00.760Z,-28.242,-72.244,19,6.8,mwc,,,,1.19,us,usp00084ez,"52 km WSW of Coquimbo, Chile",,,,,1
1997-07-02T02:15:18.400Z,-28.2371,-71.1087,150.9,4.2,md,,,,1.01,us,usp000847p,"48 km E of Salamanca, Chile",,14.8,,,0
1997-06-30T14:41:16.820Z,-28.234,-71.304,33,4.7,mb,,,,1.21,us,usp000845p,"35 km S of Antofagasta, Chile",,,,1,1
1997-06-29T01:32:56.180Z,-28.233,-70.186,50,4,md,,,,0.31,us,usp0008440,"46 km W of La Ligua, Chile",,,,,1
1997-06-28T04:23:54.540Z,-28.23,-71.074,10,4,md,,,,0.29,us,usp000842m,"15 km N of Illapel, Chile",,,,,1
1997-06-25T09:18:35.940Z,-28.227,-70.698,10,4,md,,,,0.62,us,usp00083yc,"33 km N of Viña del Mar, Chile",,,,,1
1997-06-24T00:26:13.370Z,-28.224,-70.923,20,4.3,md,,,,0.54,us,usp00083vu,"79 km WSW of Valparaíso, Chile",,,,,1
1997-06-22T22:12:32.270Z,-28.223,-70.246,20,4,md,,,,0.57,us,usp00083us,"46 km WSW of Valparaíso, Chile",,,,,1
1997-06-21T23:18:07.080Z,-28.2188,-71.2052,50,4.3,md,,,,1.26,us,usp00083tb,"49 km NNW of La Ligua, Chile",,,,,1
1997-06-19T16:02:44.050Z,-28.216,-70.649,117.6,5.1,mb,,,,1,us,usp00083qv,"67 km E of Los Andes, Chile",,4.4,,6,0
1997-06-19T12:21:03.140Z,-28.2084,-71.0002,106.2,5.4,mwb,,,,0.86,us,usp00083qr,"48 km E of Chicureo Abajo, Chile",,,,,0
1997-06-13T21:58:39.210Z,-28.204,-70.697,50,4,md,,,,0.28,us,usp00083g1,"17 km W of Quillota, Chile",,,,,1
1997-06-13T09:22:07.250Z,-28.202,-70.69,95.9,4.5,mb,,,,1.37,us,usp00083fd,"Atacama, Chile",,,,1,0
1997-06-09T14:45:28.590Z,-28.198,-71.268,61.6,5.2,mwc,,,,0.82,us,usp00083b0,"52 km WSW of Illapel, Chile",,,,,0
1997-06-08T18:04:59.690Z,-28.197,-70.937,100,4.5,mb,,,,0.99,us,usp00083a0,"Mendoza, Argentina",,,,5,0
1997-06-06T00:51:39.690Z,-28.194,-69.6194,33,4.7,mb,,,,0.96,us,usp000836f,"163 km WNW of Tocopilla, Chile",,,,21,1
1997-05-25T18:57:30.080Z,-28.192,-70.727,36.2,5.5,mwc,,,,0.84,us,usp00082ub,"85 km N of Antofagasta, Chile",,,,,1
1997-05-20T06:16:58.660Z,-28.191,-70.924,33,4.3,mb,,,,1.02,us,usp00082jv,"44 km NW of Taltal, Chile",,,,3,1
1997-05-19T14:29:25.930Z,-28.1909,-71.4915,60,4.3,md,,,,0.26,us,usp00082hw,"23 km ENE of La Ligua, Chile",,,,,0
1997-05-18T21:15:17.060Z,-28.186,-71.595,15,4.1,md,,,,0.56,us,usp00082gj,"41 km W of La Ligua, Chile",,,,,1
1997-05-13T21:30:03.400Z,-28.182,-70.493,10,4.2,md,,,,0.51,us,usp000828y,"25 km N of Valparaíso, Chile",,,,,1
1997-05-13T05:43:40.010Z,-28.18,-70.981,30,4.3,md,,,,0.16,us,usp000827q,"64 km W of Illapel, Chile",,,,,1
1997-05-07T18:44:28.950Z,-28.1777,-71.4304,100,4.2,mb,,,,0.95,us,usp00081wk,"69 km E of Villa Presidente Frei, Ñuñoa, Santiago, Chile, Chile",,,,4,0
1997-05-04T17:11:09.430Z,-28.177,-71.064,50,4.4,md,,,,0.22,us,usp00081rt,"16 km SW of Melipilla, Chile",,,,,1
1997-05-04T09:10:07.780Z,-28.176,-70.64,10,4,md,,,,0.49,us,usp00081r6,"76 km WNW of Santa Cruz, Chile",,,,,1
1997-05-01T20:46:08.880Z,-28.172,-70.591,50,4,mb,,,,1.15,us,usp00081kp,"59 km SSE of Iquique, Chile",,,,2,1
1997-04-27T17:32:30.670Z,-28.168,-71.123,33,4.4,mb,,,,1.28,us,usp00081d0,"36 km W of Vallenar, Chile",,,,6,1
1997-04-26T23:46:54.180Z,-28.168,-70.424,33,4.3,mb,,,,1.32,us,usp00081ba,"92 km SE of Puerto Natales, Chile",,,,1,1
1997-04-23T06:51:29.290Z,-28.165,-70.142,80,4.2,md,,,,0.37,us,usp000813e,"30 km NNE of San Felipe, Chile",,,,,0
1997-04-22T07:18:33.080Z,-28.165,-69.527,5,4.1,md,,,,0.46,us,usp0008101,"41 km ESE of Rengo, Chile",,,,,1
1997-04-22T06:30:04.550Z,-28.163,-71.13,5,4.2,md,,,,0.66,us,usp00080zz,"37 km ESE of Rengo, Chile",,,,,1
1997-04-20T19:53:15.570Z,-28.163,-70.608,104.6,5.6,mwc,,,,0.94,us,usp00080vf,"63 km ENE of Machalí, Chile",,,,,0
1997-04-14T08:37:20.740Z,-28.161,-69.534,10,4.3,md,,,,0.3,us,usp00080j3,"40 km E of Machalí, Chile",,,,,1
1997-04-14T07:44:38.640Z,-28.16,-71.013,42.7,4.1,mb,,,,1.44,us,usp00080hz,"86 km S of Pacocha, Peru",,,,1,1
1997-04-13T23:43:22.020Z,-28.16,-69.534,33,4.7,mb,,,,1.12,us,usp00080gq,"124 km SSW of Pacocha, Peru",,,,5,1
1997-04-13T23:31:29.030Z,-28.159,-69.631,33,4.2,mb,,,,0.91,us,usp00080gm,"174 km WNW of Iquique, Chile",,,,1,1
1997-04-13T23:20:33.390Z,-28.157,-71.574,33,5.5,mwc,,,,1.01,us,usp00080gh,"80 km S of Pacocha, Peru",,,,,1
1997-04-09T12:04:08.740Z,-28.157,-70.78,144.9,4.5,mb,,,,1.38,us,usp0008080,"73 km SE of Palca, Peru",,14,,1,0
1997-04-08T12:05:44.130Z,-28.152,-70.771,55,4,md,,,,0.31,us,usp000805v,"22 km NW of Santa Cruz, Chile",,,,,1
1997-04-07T19:42:45.230Z,-28.1502,-71.1175,10,4.6,md,,,,1.28,us,usp000804h,"39 km SE of Machalí, Chile",,,,,1
1997-04-02T07:32:34.320Z,-28.143,-70.562,50,4.6,mb,,,,1.02,us,usp0007zuu,"132 km SE of Antofagasta, Chile",,,,10,1
1997-04-01T18:33:32.200Z,-28.138,-71.172,113.8,6.2,mwb,,,,0.97,us,usp0007zu0,"73 km SE of Palca, Peru",,,,,0
1997-03-31T22:19:26.950Z,-28.136,-71.372,140,4.1,md,,,,0.37,us,usp0007zsn,"7 km E of Longaví, Chile",,,,,0
1997-03-31T01:11:51.300Z,-28.135,-70.884,10,4.5,md,,,,0.36,us,usp0007zrc,"72 km W of Cartagena, Chile",,,,,1
1997-03-29T08:17:25.910Z,-28.13,-70.745,150,4,md,,,,0.34,us,usp0007znx,"52 km SW of Calingasta, Argentina",,,,,0
1997-03-26T02:27:56.970Z,-28.128,-71.066,10,4.4,md,,,,0.4,us,usp0007zeb,"65 km W of Cartagena, Chile",,,,,1
1997-03-25T05:08:55.720Z,-28.128,-70.795,120,4,mb,,,,0.92,us,usp0007zcy,"101 km NNE of Iquique, Chile",,13.5,,3,0
1997-03-25T00:14:44.640Z,-28.127,-70.399,84,5.5,mwc,,,,0.91,us,usp0007zcm,"3 km SE of Villa Presidente Frei, Ñuñoa, Santiago, Chile, Chile",,,,,0
1997-03-22T17:12:29.380Z,-28.125,-70.557,100,4.4,mb,,,,0.97,us,usp0007z99,"82 km ENE of Los Andes, Chile",,,,5,0
1997-03-19T17:37:44.510Z,-28.122,-71.201,100,4.1,md,,,,0.37,us,usp0007z3e,"24 km E of Salamanca, Chile",,,,,0
1997-03-19T03:03:16.350Z,-28.122,-70.804,114.9,4.3,md,,,,0.92,us,usp0007z20,"94 km ESE of Puente Alto, Chile",,5.2,,,0
1997-03-17T08:36:58.860Z,-28.1213,-70.7264,85.1,5,mb,,,,0.95,us,usp0007yyr,"66 km ESE of Arica, Chile",,,,37,0
1997-03-17T03:41:37.590Z,-28.119,-70.462,5,4.1,md,,,,0.48,us,usp0007yy8,"57 km ESE of Puente Alto, Chile",,,,,1
1997-03-14T14:16:31.810Z,-28.11,-70.785,10,4.2,md,,,,0.22,us,usp0007yuf,"47 km E of Machalí, Chile",,,,,1
1997-03-14T10:47:12.620Z,-28.1,-70.628,73.4,4.2,mb,,,,1.07,us,usp0007ytz,"30 km NNW of La Ligua, Chile",,,,3,0
1997-03-13T09:28:14.630Z,-28.1,-70.52,5,4.4,md,,,,0.62,us,usp0007yrr,"48 km WSW of Illapel, Chile",,,,,1
1997-03-13T07:08:45.150Z,-28.094,-70.653,33,4.6,mb,,,,1.13,us,usp0007yrk,"48 km W of Copiapó, Chile",,,,2,1
1997-03-12T13:08:13.950Z,-28.093,-70.615,20,4.5,md,,,,0.5,us,usp0007yq8,"54 km W of La Ligua, Chile",,,,,1
1997-03-12T12:08:14.830Z,-28.091,-70.752,60,4.5,mb,,,,0.69,us,usp0007yq6,"16 km NNW of La Serena, Chile",,,,3,0
1997-03-10T09:30:14.190Z,-28.09,-70.832,130,4.1,md,,,,0.15,us,usp0007ym7,"57 km SE of Rengo, Chile",,,,,0
1997-03-10T03:53:00.330Z,-28.084,-70.813,33,5.6,mwc,,,,0.97,us,usp0007ykz,"Near the coast of Coquimbo, Chile",,,,,1
1997-03-09T18:51:43.330Z,-28.0758,-70.8253,48.5,4.5,mb,,,,1.04,us,usp0007ykc,"84 km NE of Tocopilla, Chile",,,,3,1
1997-03-09T13:06:18.050Z,-28.075,-71.31,33,4.3,mb,,,,0.73,us,usp0007yjq,"56 km NNE of La Serena, Chile",,,,3,1
1997-03-09T11:43:43.260Z,-28.069,-72.138,33,6.2,mwc,,,,1.04,us,usp0007yjk,"13 km NE of La Serena, Chile",,,,,1
1997-03-07T19:00:04.920Z,-28.066,-71.13,69.8,4,mb,,,,1.19,us,usp0007yfj,"46 km NE of Diego de Almagro, Chile",,15.3,,1,0
1997-03-02T12:05:40.670Z,-28.066,-69.958,10,4.3,md,,,,0.2,us,usp0007y4h,"76 km WNW of Illapel, Chile",,,,,1
1997-03-01T21:38:19.320Z,-28.065,-70.809,80,4,md,,,,0.26,us,usp0007y3k,"9 km SSW of San Felipe, Chile",,,,,0
1997-02-19T20:00:20.450Z,-28.064,-72.41,33,4.7,mb,,,,1.1,us,usp0007xgn,,,,,5,1
1997-02-18T23:22:59.570Z,-28.062,-70.756,80,4.4,md,,,,0.9,us,usp0007xf9,"47 km NW of Illapel, Chile",,10.6,,,0
1997-02-15T10:27:21.290Z,-28.061,-70.003,10,4.3,md,,,,0.42,us,usp0007x9s,"37 km WNW of La Ligua, Chile",,,,,1
1997-02-13T01:29:59.070Z,-28.0597,-71.0381,5,4.2,md,,,,0.54,us,usp0007x5j,"48 km W of La Ligua, Chile",,,,,1
1997-02-11T23:46:42.160Z,-28.055,-70.615,58.5,4.7,mb,,,,0.99,us,usp0007x3n,"27 km NE of Illapel, Chile",,,,4,1
1997-02-09T18:28:05.530Z,-28.054,-70.707,15,4.2,md,,,,0.49,us,usp0007x05,"63 km SW of Illapel, Chile",,,,,1
1997-02-08T16:40:44.140Z,-28.05,-71.178,150,4.2,mb,,,,0.52,us,usp0007wy5,"34 km SSW of Calingasta, Argentina",,,,1,0
1997-02-08T06:24:18.070Z,-28.049,-70.439,33,4.5,md,,,,0.6,us,usp0007wxt,"73 km NW of Valparaíso, Chile",,,,,1
1997-02-06T17:21:36.500Z,-28.048,-71.012,20,4,md,,,,0.47,us,usp0007wvp,"52 km NNW of Valparaíso, Chile",,,,,1
1997-02-06T17:11:48.610Z,-28.047,-70.87,20,4.1,md,,,,0.52,us,usp0007wvn,"61 km NNW of Valparaíso, Chile",,,,,1
1997-02-05T22:17:33.760Z,-28.046,-70.31,111.8,4.9,mb,,,,0.78,us,usp0007wua,"50 km ESE of Rengo, Chile",,,,13,0
1997-02-04T17:16:54.820Z,-28.044,-71.168,120,4,md,,,,0.24,us,usp0007wse,"50 km ENE of Los Andes, Chile",,,,,0
1997-02-02T03:05:12.760Z,-28.044,-71.149,101.8,4,md,,,,0.84,us,usp0007wnc,"49 km ENE of Chicureo Abajo, Chile",,,,,0
1997-01-27T16:07:02.650Z,-28.041,-71.322,33,4.9,mb,,,,1.02,us,usp0007wef,"46 km S of Antofagasta, Chile",,,,5,1
1997-01-26T11:22:34.670Z,-28.03,-71.08,33,4.7,md,,,,0.99,us,usp0007wcs,"17 km NNW of Coquimbo, Chile",,,,,1
1997-01-22T07:18:14.160Z,-28.027,-70.804,10,4.1,md,,,,0.4,us,usp0007w6w,"26 km SE of Rengo, Chile",,,,,1
1997-01-20T01:11:07.010Z,-28.026,-71.046,33,4.6,mb,,,,1.24,us,usp0007w3p,"58 km WSW of Coquimbo, Chile",,,,5,1
1997-01-19T02:54:51.020Z,-28.023,-70.801,33,4.6,md,,,,1.01,us,usp0007w1z,"41 km WSW of Coquimbo, Chile",,,,,1
1997-01-14T11:44:49.170Z,-28.0204,-70.806,10,4,md,,,,0.16,us,usp0007vv4,"55 km ENE of Machalí, Chile",,,,,1
1997-01-12T13:31:32.580Z,-28.019,-71.284,100,4.1,md,,,,0.2,us,usp0007vsv,"17 km NE of Machalí, Chile",,,,,0
1997-01-12T08:31:36.680Z,-28.018,-71.001,50,4.4,md,,,,0.68,us,usp0007vsj,"19 km NNE of Los Andes, Chile",,,,,1
1997-01-07T22:45:49.020Z,-28.0144,-71.5304,33,4.4,mb,,,,0.79,us,usp0007vkx,"166 km WSW of Antofagasta, Chile",,,,2,1
1997-01-04T11:21:45.230Z,-28.012,-70.134,39.3,4.8,mb,,,,0.91,us,usp0007vfg,"22 km W of Coquimbo, Chile",,,,15,1
1996-12-25T23:59:46.490Z,-28.011,-70.217,10,4,md,,,,0.36,us,usp0007v08,"31 km SE of Machalí, Chile",,,,,1
1996-12-24T01:24:11.560Z,-28.009,-70.934,20,4.2,md,,,,0.54,us,usp0007uwr,,,,,,1
1996-12-21T09:27:21.640Z,-28.008,-71.303,33,4.3,mb,,,,1.42,us,usp0007us6,"30 km S of Tocopilla, Chile",,,,1,1
1996-12-21T04:57:06.320Z,-28.008,-70.788,20,4,md,,,,0.38,us,usp0007urt,"100 km SW of San Antonio, Chile",,,,,1
1996-12-18T20:17:44.000Z,-28.002,-70.785,200,4.4,md,,,,0.46,us,usp0007una,"97 km NW of La Serena, Chile",,,,,0
1996-12-18T10:12:27.480Z,-27.994,-70.461,32.5,5.5,mwc,,,,1.07,us,usp0007umx,"37 km NNW of Taltal, Chile",,,,,1
1996-12-17T19:00:16.400Z,-27.99,-71.096,33,4.3,mb,,,,1.22,us,usp0007um1,"126 km W of Iquique, Chile",,,,4,1
1996-12-17T11:11:51.590Z,-27.988,-71.203,33,4.3,mb,,,,1.07,us,usp0007uke,"83 km W of Vallenar, Chile",,,,1,1
1996-12-14T01:11:07.030Z,-27.987,-71.104,100,4.5,mb,,,,1.38,us,usp0007udu,"79 km E of Los Andes, Chile",,,,2,0
1996-12-13T07:31:24.150Z,-27.987,-70.697,33,4,md,,,,0.28,us,usp0007uc9,"30 km WNW of La Ligua, Chile",,,,,1
1996-12-08T07:14:52.920Z,-27.983,-71.419,15,4,md,,,,0.45,us,usp0007u42,"57 km WNW of Cartagena, Chile",,,,,1
1996-12-07T12:03:14.080Z,-27.9815,-71.4962,100,4.3,mb,,,,0.83,us,usp0007u2s,"27 km E of San Clemente, Chile",,,,3,0
1996-11-29T07:22:47.570Z,-27.981,-71.406,150,4,md,,,,0.28,us,usp0007tqm,"79 km SW of Calingasta, Argentina",,,,,0
1996-11-28T01:16:39.330Z,-27.978,-69.941,130,4.2,md,,,,0.32,us,usp0007tng,"93 km NE of Los Andes, Chile",,,,,0
